id,abime,cannabidiol,cannabigerol,cannabinol,cbd,cbn,couleur,couleur_exterieur,couleur_exterieur_1,couleur_interieur,delta9_tetrahydrocannabinol,description_de_l_objet,epaisseur,etiquette,forme,hauteur,largeur,logo,longueur,masse,nom_de_logo,numero_echantillon,ovule,presentation,secabilite_recto,secabilite_verso,taux_cbd,taux_cbn,type_drogue,visqueux
3956,,,,,1,1,,,,,18.5,,23,Oui,,,56,Oui,103,94.9,TOP,11,,Plaquette,,,1.2,0,Cannabis,
3957,,,,,1,1,,,,,14.4,,21,Oui,,,50,Oui,102,91.4,clasic feuille cannabis,5,,Plaquette,,,2,0,Cannabis,
3958,,,,,1,1,,,,,33.8,,23,Oui,,,54,Oui,91,99,Legalize regulate educate medicate feuille cannabis,8,,Plaquette,,,0,0,Cannabis,
3959,,,,,1,1,,,,,18.6,,23,,,,62,Non,,44.9,,M1,,Plaquette,,,2.1,2,Cannabis,
3962,,,,,1,1,,,,,41,,,,,,,Non,,,,21_100150,,Morceaux,,,0.5,2.1,Cannabis,
3963,,,,,1,1,,,,,4,,,,,,,Non,,,,21_100151,,Morceaux,,,3,6,Cannabis,
3964,,,,,,1,,,,,38,,23.1,Oui,,,57.4,Oui,107.8,97.4,RS3,21_100152,,Plaquette,,,,1.1,Cannabis,
3965,,,,,,1,,,,,38,,23.1,Oui,,,57.4,Oui,107.8,97.4,RS3,21_100159,,Plaquette,,,,1.1,Cannabis,
3966,,,,,1,1,,,,,31,,27.1,Oui,,,53.9,Oui,100,98.09,RS3,21_100153,,Plaquette,,,1.8,1.3,Cannabis,
3967,,,,,1,1,,,,,31,,27.1,Oui,,,53.9,Oui,100,98.09,RS3,21_100155,,Plaquette,,,1.8,1.3,Cannabis,
3968,,,,,1,1,,,,,31,,27.1,Oui,,,53.9,Oui,100,98.09,RS3,21_100158,,Plaquette,,,1.8,1.3,Cannabis,
3969,,,,,1,1,,,,,31,,27.1,Oui,,,53.9,Oui,100,98.09,RS3,21_100162,,Plaquette,,,1.8,1.3,Cannabis,
3970,,,,,1,1,,,,,33,,21.4,Oui,,,60.3,Oui,104.4,97.07,RS3,21_100157,,Plaquette,,,0.7,1.4,Cannabis,
3971,,,,,,,,,,,28,,25.2,Oui,,,55.1,Oui,103.3,98.51,RS3,21_100161,,Plaquette,,,,,Cannabis,
3972,,,,,1,1,,,,,32.2,,,,,,,Non,,,,1A,,Morceaux,,,0,0,Cannabis,
3973,,,,,1,1,,,,,32.2,,,,,,,Non,,,,1B,,Morceaux,,,0,0,Cannabis,
3974,,,,,1,1,,,,,24,,22.4,Oui,,,57.4,Oui,89.7,96.51,NARCOS,21_100163,,Plaquette,,,1.2,1.4,Cannabis,
3975,,,,,1,1,,,,,24,,22.4,Oui,,,57.4,Oui,89.7,96.51,NARCOS,21_100166,,Plaquette,,,1.2,1.4,Cannabis,
3976,,,,,1,1,,,,,24,,22.4,Oui,,,57.4,Oui,89.7,96.51,NARCOS,21_100167,,Plaquette,,,1.2,1.4,Cannabis,
3977,,,,,1,1,,,,,24,,22.4,Oui,,,57.4,Oui,89.7,96.51,NARCOS,21_100168,,Plaquette,,,1.2,1.4,Cannabis,
3978,,,,,1,1,,,,,24,,22.4,Oui,,,57.4,Oui,89.7,96.51,NARCOS,21_100169,,Plaquette,,,1.2,1.4,Cannabis,
3979,,,,,1,1,,,,,24,,22.4,Oui,,,57.4,Oui,89.7,96.51,NARCOS,21_100173,,Plaquette,,,1.2,1.4,Cannabis,
3980,,,,,1,1,,,,,24,,22.4,Oui,,,57.4,Oui,89.7,96.51,NARCOS,21_100176,,Plaquette,,,1.2,1.4,Cannabis,
3981,,,,,1,1,,,,,23,,23.3,Oui,,,57.5,Oui,94.8,95.88,LA MOULAGA,21_100164,,Plaquette,,,1.2,1.9,Cannabis,
3982,,,,,1,1,,,,,23,,23.3,Oui,,,57.5,Oui,94.8,95.88,LA MOULAGA,21_100165,,Plaquette,,,1.2,1.9,Cannabis,
3983,,,,,1,1,,,,,23,,23.3,Oui,,,57.5,Oui,94.8,95.88,LA MOULAGA,21_100170,,Plaquette,,,1.2,1.9,Cannabis,
3984,,,,,1,1,,,,,23,,23.3,Oui,,,57.5,Oui,94.8,95.88,LA MOULAGA,21_100171,,Plaquette,,,1.2,1.9,Cannabis,
3985,,,,,1,1,,,,,23,,23.3,Oui,,,57.5,Oui,94.8,95.88,LA MOULAGA,21_100172,,Plaquette,,,1.2,1.9,Cannabis,
3986,,,,,1,1,,,,,23,,23.3,Oui,,,57.5,Oui,94.8,95.88,LA MOULAGA,21_100174,,Plaquette,,,1.2,1.9,Cannabis,
3987,,,,,1,1,,,,,23,,23.3,Oui,,,57.5,Oui,94.8,95.88,LA MOULAGA,21_100175,,Plaquette,,,1.2,1.9,Cannabis,
3988,,,,,,,,,,,6,,,,,,,Non,,,,21_100149,,Sommités,,,,,Cannabis,
3993,,,,,1,1,,,,,34,,,,,,,Non,,,,21_100222,,Morceaux,,,0.8,0.9,Cannabis,
3994,,,,,,,,,,,20,,,,,,,Non,,,,21_100223,,Sommités,,,,,Cannabis,
4003,,,,,1,1,,,,,27,,,,,,,Non,,,,21_100234,,Morceaux,,,1.2,1.2,Cannabis,
4004,,,,,,,,,,,14,,,,,,,Non,,,,21_100237,,Sommités,,,,,Cannabis,
4008,,,,,1,1,,,,,0,,,,,,,Non,,,,1-1,,Sommités,,,3.6,0,Cannabis,
4009,,,,,1,1,,,,,0,,,,,,,Non,,,,2-1,,Morceaux,,,34.6,0,Cannabis,
4010,,,,,1,1,,,,,0.3,,,,,,,Non,,,,3-1,,Morceaux,,,11.9,0,Cannabis,
4011,,,,,1,1,Blanche,,,,,,,,,,,Non,,,,4-1,0,,,,0,0,Cannabis,
4014,Oui,,,,,1,Rose,Rose,,Rose,,,3.82,,Polygonale,6.18,,Non,,87,,10-1,0,,Aucune,Aucune,,0,Cannabis,
4015,,,,,1,,,,,,0,,,,,,,Non,,,,5-1D,,Plantes,,,0,,Cannabis,
4016,,,,,1,1,,,,,15,,,,,,,Non,,,,14278,,Débris végétaux,,,0,0,Cannabis,
4017,,,,,1,1,,,,,17.4,,,,,,,Non,,,,14279,,Sommités,,,0,0,Cannabis,
4018,,,,,1,,,,,,0.6,,,,,,,Non,,,,5033,,Sommités,,,11.9,,Cannabis,
4027,,,,,,1,,,,,15.3,,,,,,,Non,,,,H1,,Sommités,,,,0,Cannabis,
4028,,,,,,1,,,,,15.3,,,,,,,Non,,,,H2,,Sommités,,,,0,Cannabis,
4029,,,,,1,1,,,,,33.2,,,,,,,Non,,,,CAN,,Morceaux,,,1.4,2.1,Cannabis,
4043,,,,,,,,,,,11,,,,,,,Non,,,,21_100209,,Sommités,,,,,Cannabis,
4044,,,,,,,,,,,11,,,,,,,Non,,,,21_100217,,Sommités,,,,,Cannabis,
4045,,,,,,,,,,,11,,,,,,,Non,,,,21_100210,,Sommités,,,,,Cannabis,
4046,,,,,,,,,,,11,,,,,,,Non,,,,21_100215,,Sommités,,,,,Cannabis,
4047,,,,,1,,,,,,10,,,,,,,Non,,,,21_100218,,Sommités,,,12,,Cannabis,
4048,,,0,,1,,,,,,0.3,,,,,,,Non,,,,21_100219,,Sommités,,,10,,Cannabis,
4049,,,0,,1,,,,,,0.3,,,,,,,Non,,,,21_100211,,Sommités,,,10,,Cannabis,
4050,,,7,,1,,,,,,0.1,,,,,,,Non,,,,21_100212,,Sommités,,,0.7,,Cannabis,
4051,,,7,,1,,,,,,0.1,,,,,,,Non,,,,21_100213,,Sommités,,,0.7,,Cannabis,
4052,,,,,1,1,,,,,31,,,,,,,Non,,,,21_100220,,Morceaux,,,1,1.2,Cannabis,
4056,,,,,,,,,,,12,,,,,,,Non,,,,21_100246,,Sommités,,,,,Cannabis,
4057,,,,,,,,,,,12,,,,,,,Non,,,,21_100247,,Sommités,,,,,Cannabis,
4058,,,,,,,,,,,12,,,,,,,Non,,,,21_100249,,Sommités,,,,,Cannabis,
4059,,,,,,,,,,,12,,,,,,,Non,,,,21_100250,,Sommités,,,,,Cannabis,
4060,,,,,1,1,,,,,23,,,,,,,Non,,,,21_100245,,Morceaux,,,1.9,1.6,Cannabis,
4061,,,,,1,1,,,,,20,,,,,,,Non,,,,21_100248,,Morceaux,,,1.2,1.5,Cannabis,
4062,,,,,1,1,,,,,21.6,,,,,,,Non,,,,1,,Morceaux,,,2.1,1.4,Cannabis,
4063,,,,,1,1,,,,,28.5,,28,Oui,,,53,Oui,86,94.4,hermés,2,,Plaquette,,,3.1,1.5,Cannabis,
4064,,,,,1,1,,,,,31.8,,32,Oui,,,48,Oui,,59.2,Lemon Haze sommité fleurie,D2,,Plaquette,,,1.6,1.3,Cannabis,
4090,,,,,1,1,,,,,20.8,,,,,,,Non,,,,014316,,Morceaux,,,7.8,1.3,Cannabis,
4091,,,,,1,1,,,,,25,,,,,,,Non,,,,014315,,Sommités,,,0,0,Cannabis,
4092,,,,,1,1,,,,,5.7,,,,,,,Non,,,,G1,,Morceaux,,,3,10.1,Cannabis,
4093,,,,,,1,,,,,12.6,,,,,,,Oui,,,diable cigarette joint,G3,,Sommités,,,,1.2,Cannabis,
4094,,,,,,1,,,,,10.3,,,,,,,Non,,,,G2,,Sommités,,,,2.8,Cannabis,
4095,,,,,,1,,,,,10.3,,,,,,,Non,,,,G4,,Sommités,,,,2.8,Cannabis,
4096,,,,,,1,,,,,20.3,,,,,,,Non,,,,2,,Sommités,,,,0,Cannabis,
4097,,,,,1,1,,,,,34.3,,,,,,,Non,,,,1-1,,Morceaux,,,0,1.1,Cannabis,
4098,,,,,1,1,,,,,32.5,,,,,,,Non,,,,1-2,,Morceaux,,,1.5,0,Cannabis,
4099,,,,,1,1,,,,,26.7,,,,,,,Non,,,,1-3,,Morceaux,,,1.3,1.1,Cannabis,
4101,,,,,1,1,Marron,,,,71.2,,,,,,,Non,,,,M2,,,,,1.1,0,Cannabis,
4102,,,,,,1,,,,,18.1,,,,,,,Non,,,,M3,,Sommités,,,,0,Cannabis,
4103,,,,,1,1,,,,,31.9,,31,Oui,,,51,Oui,89,99,NEYMAR,M4,,Plaquette,,,2.2,0,Cannabis,
4104,,,,,1,1,,,,,31.9,,31,Oui,,,51,Oui,89,99,NEYMAR,G1,,Plaquette,,,2.2,0,Cannabis,
4108,,,,,1,1,,,,,23,,,,,,,Non,,,,21_100266,,Morceaux,,,2,1,Cannabis,
4111,,,,,,,,,,,20,,,,,,,Non,,,,218100252,,Sommités,,,,,Cannabis,
4112,,,,,,,,,,,12,,,,,,,Non,,,,21_100256,,Sommités,,,,,Cannabis,
4113,,,,,,,,,,,17,,,,,,,Non,,,,21_100254,,Sommités,,,,,Cannabis,
4114,,,5,,1,,,,,,0.1,,,,,,,Non,,,,21_100253,,Sommités,,,0,,Cannabis,
4115,,,,,1,,,,,,0.6,,,,,,,Non,,,,21_100255,,Sommités,,,10,,Cannabis,
4116,,,,,1,,,,,,0.5,,,,,,,Non,,,,2-1,,Sommités,,,13,,Cannabis,
4117,,,,,,,,,,,10.1,,,,,,,Non,,,,2-2,,Sommités,,,,,Cannabis,
4118,,,,,1,,,,,,0.4,,,,,,,Non,,,,1,,Sommités,,,7,,Cannabis,
4119,,,,,1,,,,,,0.4,,,,,,,Non,,,,21,,Sommités,,,7,,Cannabis,
4121,,,,,1,1,,,,,19.7,,29,Oui,,,59,Oui,94,96.3,turbo S,8,,Plaquette,,,1.7,1.4,Cannabis,
4122,,,,,1,1,,,,,35.7,,19,,,,,Non,37,,,8B,,Ovule,,,0,0,Cannabis,
4123,,,,,1,,,,,,0.5,,23,Oui,,,52,Oui,104,97.9,ok feuille de cannabis,23,,Plaquette,,,16,,Cannabis,
4131,,,,,,,,,,,17,,,,,,,Non,,,,21_100270,,Sommités,,,,,Cannabis,
4132,,,,,,,,,,,17,,,,,,,Non,,,,21_100271,,Sommités,,,,,Cannabis,
4133,,,,,,,,,,,12,,,,,,,Non,,,,21_100272,,Sommités,,,,,Cannabis,
4134,,,,,1,1,,,,,26,,,,,,,Non,,,,21_100267,,Morceaux,,,2.8,2.3,Cannabis,
4135,,,,,1,1,,,,,32.5,,,,,,,Non,,,,2,,Morceaux,,,1.6,1,Cannabis,
4136,,,,,,,,,,,18.7,,,,,,,Non,,,,3-1,,Sommités,,,,,Cannabis,
4137,,,,,,,,,,,18.7,,,,,,,Non,,,,3-2,,Sommités,,,,,Cannabis,
4138,,,,,,,,,,,11.3,,,,,,,Non,,,,3-3,,Sommités,,,,,Cannabis,
4139,,,,,,,,,,,20,,,,,,,Non,,,,21_100268,,Sommités,,,,,Cannabis,
4140,,,,,,,,,,,10,,,,,,,Non,,,,21_100269,,Sommités,,,,,Cannabis,
4141,,,,,1,1,,,,,27.5,,29,Oui,,,51,Oui,89,107,feuille de cannabis RR,AD,,Plaquette,,,2,0,Cannabis,
4143,,,,,1,1,,,,,32.2,,,,,,,Non,,,,AD1,,Morceaux,,,1.3,0,Cannabis,
4146,,,,,1,1,,,,,32.6,,32,Oui,,,50,Oui,86,99.6,NEYMAR,2,,Plaquette,,,2.2,0,Cannabis,
4147,,,,,1,1,,,,,33.2,,28,,,,55,Non,99,99.7,,3,,Plaquette,,,1.2,0,Cannabis,
4148,,,,,1,1,,,,,26.6,,24,Oui,,,59,Oui,101,98.1,GOOD GUYS,4,,Plaquette,,,1.6,0,Cannabis,
4149,,,,,1,1,,,,,30.5,,17,Oui,,,58,Oui,127,97.6,GORILLA,5,,Plaquette,,,1.4,0,Cannabis,
4150,,,,,1,1,,,,,23.2,,22,Oui,,,62,Oui,108,100.8,AMSTERDAM COFFE SHOP,6,,Plaquette,,,1.7,0,Cannabis,
4155,,,,,,,,,,,17.1,,,,,,,Non,,,,1,,Sommités,,,,,Cannabis,
4156,,,,,,,,,,,15.2,,,,,,,Non,,,,3,,Sommités,,,,,Cannabis,
4157,,,,,,,,,,,21.2,,,,,,,Non,,,,5,,Sommités,,,,,Cannabis,
4158,,,,,1,1,,,,,33.7,,,,,,,Non,,,,CU2-1,,Morceaux,,,1.7,0,Cannabis,
4159,,,,,1,1,,,,,33.9,,,,,,,Non,,,,CU2-2,,Morceaux,,,1.7,0,Cannabis,
4160,,,,,1,1,,,,,33.7,,,,,,,Non,,,,CU4-1,,Morceaux,,,1.7,0,Cannabis,
4161,,,,,1,1,,,,,33.7,,,,,,,Non,,,,CU4-2,,Morceaux,,,1.7,0,Cannabis,
4162,,,,,,1,,,,,18.8,,,,,,,Oui,,,Dragon Ball,CU5-1,,Sommités,,,,0,Cannabis,
4163,,,,,,1,,,,,18.8,,,,,,,Oui,,,Dragon Ball,CG1-4,,Sommités,,,,0,Cannabis,
4164,,,,,,1,,,,,19,,,,,,,Oui,,,Dragon Ball,CU5-2,,Sommités,,,,0,Cannabis,
4165,,,,,,1,,,,,19,,,,,,,Oui,,,Dragon Ball,CU5-3,,Sommités,,,,0,Cannabis,
4166,,,,,,1,,,,,19,,,,,,,Oui,,,Dragon Ball,CG1-5,,Sommités,,,,0,Cannabis,
4167,,,,,,1,,,,,18.5,,,,,,,Oui,,,sachet argenté,CG1-1,,Sommités,,,,0,Cannabis,
4168,,,,,,1,,,,,20,,,,,,,Oui,,,Kinder surprise,CG1-2,,Sommités,,,,0,Cannabis,
4169,,,,,,1,,,,,19.1,,,,,,,Oui,,,Angry Birds space,CG1-3,,Sommités,,,,0,Cannabis,
4170,,,,,,1,,,,,14.4,,,,,,,Oui,,,sachet doré,CG5,,Sommités,,,,0,Cannabis,
4171,,,,,1,1,,,,,14.3,,,,,,,Non,,,,14189,,Sommités,,,0,0,Cannabis,
4172,,,,,1,1,,,,,14.3,,,,,,,Non,,,,14190,,Sommités,,,0,0,Cannabis,
4173,,,,,1,1,,,,,14.3,,,,,,,Non,,,,14191,,Sommités,,,0,0,Cannabis,
4174,,,,,1,1,,,,,18.4,,,,,,,Non,,,,14147,,Sommités,,,0,0,Cannabis,
4176,,,,,1,1,,,,,19.2,,,,,,,Non,,,,14148,,Morceaux,,,1.2,1,Cannabis,
4180,,,,,,1,,,,,21.7,,,,,,,Non,,,,2-1,,Sommités,,,,0,Cannabis,
4181,,,,,1,1,,,,,27.3,,,,,,,Non,,,,2-2,,Morceaux,,,1.2,0,Cannabis,
4183,,,,,1,1,,,,,26.7,,,Non,,,,Oui,,,sachet rouge diable joint,5,,Morceaux,,,1.3,1.1,Cannabis,
4184,,,,,1,1,,,,,25.6,,,Non,,,,Oui,,,sachet rouge diable joint,6,,Morceaux,,,1.3,1.1,Cannabis,
4185,,,,,1,1,,,,,34.3,,,,,,,Non,,,,9,,Morceaux,,,1.7,0,Cannabis,
4187,,,,,,,,,,,18,,,,,,,Non,,,,21_100288,,Sommités,,,,,Cannabis,
4188,,,,,,,,,,,18,,,,,,,Non,,,,21_100289,,Sommités,,,,,Cannabis,
4189,,,,,,,,,,,18,,,,,,,Non,,,,21_100290,,Sommités,,,,,Cannabis,
4190,,,,,,,,,,,18,,,,,,,Non,,,,21_100292,,Sommités,,,,,Cannabis,
4191,,,,,,,,,,,21,,,,,,,Non,,,,21_100291,,Sommités,,,,,Cannabis,
4192,,,,,1,1,,,,,33.5,,,,,,,Non,,,,14335,,Morceaux,,,2.3,0.7,Cannabis,
4193,,,,,1,1,,,,,33.5,,,,,,,Non,,,,14336,,Morceaux,,,2.3,0.7,Cannabis,
4194,,,,,1,1,,,,,33.5,,,,,,,Non,,,,14337,,Morceaux,,,2.3,0.7,Cannabis,
4195,,,,,1,1,,,,,33.5,,,,,,,Non,,,,14342,,Morceaux,,,2.3,0.7,Cannabis,
4196,,,,,1,1,,,,,29.6,,,,,,,Non,,,,14338,,Morceaux,,,2.1,0.6,Cannabis,
4197,,,,,1,1,,,,,29.6,,,,,,,Non,,,,14339,,Morceaux,,,2.1,0.6,Cannabis,
4198,,,,,1,1,,,,,29.6,,,,,,,Non,,,,14340,,Morceaux,,,2.1,0.6,Cannabis,
4199,,,,,1,1,,,,,29.6,,,,,,,Non,,,,14341,,Morceaux,,,2.1,0.6,Cannabis,
4224,,,,,1,1,,,,,19,,26,Oui,,,53.4,Oui,94.2,94.83,feuille,21_100325,,Plaquette,,,1.3,1,Cannabis,
4225,,,,,1,1,,,,,19,,26,Oui,,,53.4,Oui,94.2,94.83,feuille,21_100327,,Plaquette,,,1.3,1,Cannabis,
4226,,,,,1,1,,,,,19,,26,Oui,,,53.4,Oui,94.2,94.83,feuille,21_100328,,Plaquette,,,1.3,1,Cannabis,
4227,,,,,1,1,,,,,23,,27.6,Oui,,,55.9,Oui,99.3,94.17,made in marrocco,21_100326,,Plaquette,,,0.7,0.6,Cannabis,
4228,,,,,1,1,,,,,23,,27.6,Oui,,,55.9,Oui,99.3,94.17,made in marrocco,21_100329,,Plaquette,,,0.7,0.6,Cannabis,
4229,,,,,1,1,,,,,33,,,,,,,Non,,,,21_100330,,Morceaux,,,2.1,2.3,Cannabis,
4233,,,,,,1,,,,,46,,,,,,,Non,,,,21_100282,,Morceaux,,,,1,Cannabis,
4234,,,,,1,,,,,,1,,,,,,,Non,,,,21_100284,,Sommités,,,15,,Cannabis,
4235,,,,,1,1,,,,,0.7,,,,,,,Non,,,,21_100285,,Morceaux,,,19,0,Cannabis,
4236,,,,,1,1,,,,,33.9,,22,,,,58,Non,,,,G1,,Plaquette,,,1,0,Cannabis,
4237,,,,,1,1,,,,,41.9,,26,,,,58,Non,,,,1D,,Plaquette,,,0,0,Cannabis,
4238,,,,,1,1,,,,,32.2,,,,,,,Non,,,,15B,,Morceaux,,,1.6,0,Cannabis,
4239,,,,,1,1,,,,,32.2,,,,,,,Non,,,,15T,,Morceaux,,,1.6,0,Cannabis,
4240,,,,,1,1,,,,,32.2,,,,,,,Non,,,,18B,,Morceaux,,,1.6,0,Cannabis,
4250,,,,,,,,,,,15.9,,,,,,,Non,,,,1,,Sommités,,,,,Cannabis,
4257,,,,,,,,,,,16,,,,,,,Non,,,,21_100313,,Sommités,,,,,Cannabis,
4258,,,,,,,,,,,16,,,,,,,Non,,,,21_100316,,Sommités,,,,,Cannabis,
4259,,,,,,,,,,,16,,,,,,,Non,,,,21_100317,,Sommités,,,,,Cannabis,
4260,,,,,,,,,,,16,,,,,,,Non,,,,21_100319,,Sommités,,,,,Cannabis,
4261,,,,,,,,,,,20,,,,,,,Non,,,,21_100315,,Sommités,,,,,Cannabis,
4262,,,,,,,,,,,20,,,,,,,Non,,,,21_100318,,Sommités,,,,,Cannabis,
4263,,,,,,,,,,,23,,,,,,,Non,,,,21_100314,,Sommités,,,,,Cannabis,
4264,,,,,,1,,,,,14.2,,,,,,,Non,,,,TS1,,Sommités,,,,0,Cannabis,
4265,,,,,1,1,,,,,16.3,,,,,,,Non,,,,LJ3,,Morceaux,,,8.1,1.3,Cannabis,
4266,,,,,1,1,,,,,16.3,,,,,,,Non,,,,KS6,,Morceaux,,,8.1,1.3,Cannabis,
4267,,,,,1,1,,,,,16.3,,,,,,,Non,,,,KS7,,Morceaux,,,8.1,1.3,Cannabis,
4268,,,,,1,1,,,,,16.3,,,,,,,Non,,,,KS8,,Morceaux,,,8.1,1.3,Cannabis,
4269,,,,,1,1,,,,,16.3,,,,,,,Non,,,,KS9,,Morceaux,,,8.1,1.3,Cannabis,
4270,,,,,1,1,,,,,16.3,,,,,,,Non,,,,CM1,,Morceaux,,,8.1,1.3,Cannabis,
4271,,,,,1,1,,,,,27.8,,,,,,,Non,,,,TS2,,Morceaux,,,1.9,1.7,Cannabis,
4272,,,,,1,1,,,,,27.8,,,,,,,Non,,,,BES3,,Morceaux,,,1.9,1.7,Cannabis,
4273,,,,,1,1,,,,,27.8,,,,,,,Non,,,,LJ1,,Morceaux,,,1.9,1.7,Cannabis,
4274,,,,,1,1,,,,,27.8,,,,,,,Non,,,,LJ2,,Morceaux,,,1.9,1.7,Cannabis,
4275,,,,,1,1,,,,,27.8,,,,,,,Non,,,,KS2,,Morceaux,,,1.9,1.7,Cannabis,
4276,,,,,1,1,,,,,27.8,,,,,,,Non,,,,KS3,,Morceaux,,,1.9,1.7,Cannabis,
4277,,,,,1,1,,,,,27.8,,,,,,,Non,,,,KS5,,Morceaux,,,1.9,1.7,Cannabis,
4278,,,,,1,1,,,,,27.8,,,,,,,Non,,,,KS10-1,,Morceaux,,,1.9,1.7,Cannabis,
4279,,,,,1,1,,,,,27.8,,,,,,,Non,,,,KS10-2,,Morceaux,,,1.9,1.7,Cannabis,
4280,,,,,1,1,,,,,27.8,,,,,,,Non,,,,KS11-1,,Morceaux,,,1.9,1.7,Cannabis,
4281,,,,,1,1,,,,,27.8,,,,,,,Non,,,,KS11-2,,Morceaux,,,1.9,1.7,Cannabis,
4282,,,,,1,1,,,,,31.2,,,,,,,Non,,,,KS1,,Morceaux,,,2.4,1.7,Cannabis,
4283,,,,,1,1,,,,,31.2,,,,,,,Non,,,,KS4,,Morceaux,,,2.4,1.7,Cannabis,
4284,,,,,1,1,,,,,31.2,,,,,,,Non,,,,FF1,,Morceaux,,,2.4,1.7,Cannabis,
4285,,,,,1,1,,,,,3.9,,,,,,,Non,,,,KS12,,Sommités,,,4.5,0,Cannabis,
4297,,,,,,,,,,,18,,,,,,,Non,,,,21_100297,,Sommités,,,,,Cannabis,
4298,,,,,,,,,,,18,,,,,,,Non,,,,21_100299,,Sommités,,,,,Cannabis,
4299,,,,,,,,,,,18,,,,,,,Non,,,,21_100301,,Sommités,,,,,Cannabis,
4300,,,,,,,,,,,18,,,,,,,Non,,,,21_100302,,Sommités,,,,,Cannabis,
4301,,,,,,,,,,,18,,,,,,,Non,,,,21_100304,,Sommités,,,,,Cannabis,
4302,,,,,,,,,,,18,,,,,,,Non,,,,21_100309,,Sommités,,,,,Cannabis,
4303,,,,,,,,,,,18,,,,,,,Non,,,,21_100310,,Sommités,,,,,Cannabis,
4304,,,,,,,,,,,21,,,,,,,Non,,,,21_100298,,Sommités,,,,,Cannabis,
4305,,,,,,,,,,,21,,,,,,,Non,,,,21_100311,,Sommités,,,,,Cannabis,
4306,,,,,,,,,,,15,,,,,,,Non,,,,21_100300,,Sommités,,,,,Cannabis,
4307,,,,,,,,,,,15,,,,,,,Non,,,,21_100303,,Sommités,,,,,Cannabis,
4308,,,,,,,,,,,15,,,,,,,Non,,,,21_100305,,Sommités,,,,,Cannabis,
4309,,,,,,,,,,,15,,,,,,,Non,,,,21_100307,,Sommités,,,,,Cannabis,
4310,,,,,,,,,,,15,,,,,,,Non,,,,21_100308,,Sommités,,,,,Cannabis,
4311,,,,,,,,,,,27,,,,,,,Non,,,,21_100306,,Sommités,,,,,Cannabis,
4312,,,,,,1,,,,,20.3,,,,,,,Non,,,,1-8,,Sommités,,,,0,Cannabis,
4320,,,,,1,1,,,,,16.8,,,,,,,Non,,,,SACHET 1,,,,,0,0.1,Cannabis,
4321,,,,,,1,,,,,3.6,,,,,,,Non,,,,SACHET 2,,,,,,0,Cannabis,
4322,,,,,1,1,,,,,19.4,,,,,,,Non,,,,SACHET 3,,,,,0,0.1,Cannabis,
4323,,,,,,1,,,,,3.8,,,,,,,Non,,,,SACHET 4,,,,,,0,Cannabis,
4324,,,,,1,1,,,,,33.4,,,,,,,Non,,,,SACHET 5,,Morceaux,,,2.1,1.4,Cannabis,
4325,,,,,1,1,,,,,39,,,,,,,Non,,,,SACHET 6,,Morceaux,,,0.3,0.6,Cannabis,
4336,,,,,1,1,,,,,29.8,,24,Oui,,,53,Oui,107,99.3,CONCURSO PRINCESA ARCOIRIS couronne,2,,Plaquette,,,1.3,0,Cannabis,
4337,,,,,1,1,,,,,30.3,,,,,,,Non,,,,4,,Morceaux,,,1.3,0,Cannabis,
4338,,,,,,,,,,,13.8,,,,,,,Non,,,,6,,Sommités,,,,,Cannabis,
4339,,,,,,,,,,,6.4,,,,,,,Non,,,,2,,Sommités,,,,,Cannabis,
4340,,,,,1,1,,,,,32.7,,,,,,,Non,,,,6,,Morceaux,,,1.9,2.3,Cannabis,
4350,,,,,1,1,,,,,32.5,,21,Oui,,,50,Oui,99,95.7,CRITICAL feuilles cannabis bras joint,1-1,,Plaquette,,,1.6,1.7,Cannabis,
4351,,,,,1,1,,,,,29.9,,24,Oui,,,58,Oui,,51.9,BOSS HUGO BOSS,1-2,,Plaquette,,,2.6,1.5,Cannabis,
4352,,,,,1,1,,,,,21.4,,18,Oui,,,61,Oui,,27.5,feuille cannabis,03,,Plaquette,,,1.7,3.2,Cannabis,
4353,,,,,1,1,,,,,11,,,,,,,Non,,,,21_100360,,Sommités,,,0,0,Cannabis,
4354,,,,,1,1,,,,,11,,,,,,,Non,,,,21_100362,,Sommités,,,0,0,Cannabis,
4355,,,,,1,1,,,,,11,,,,,,,Non,,,,21_100365,,Sommités,,,0,0,Cannabis,
4356,,,,,1,1,,,,,14,,,,,,,Non,,,,21_100361,,,,,0,0,Cannabis,
4357,,,,,1,1,,,,,14,,,,,,,Non,,,,21_100363,,,,,0,0,Cannabis,
4358,,,,,1,1,,,,,14,,,,,,,Non,,,,21_100364,,,,,0,0,Cannabis,
4359,,,,,1,1,,,,,8,,,,,,,Non,,,,21_100366,,Morceaux,,,2,9,Cannabis,
4360,,,,,1,1,,,,,8,,,,,,,Non,,,,21_100367,,Morceaux,,,2,9,Cannabis,
4361,,,,,1,1,,,,,8,,,,,,,Non,,,,21_100368,,Morceaux,,,2,9,Cannabis,
4362,,,,,,,,,,,11.8,,,,,,,Non,,,,V1,,Sommités,,,,,Cannabis,
4363,,,,,,,,,,,11.8,,,,,,,Non,,,,V2,,Sommités,,,,,Cannabis,
4364,,,,,1,1,,,,,27,,,,,,,Non,,,,21_100369,,Morceaux,,,2,5,Cannabis,
4365,,,,,1,1,,,,,27,,,,,,,Non,,,,21_100370,,Morceaux,,,2,5,Cannabis,
